case_id,transaction_id,submission_datetime,submission_channel,customer_service_segment,transaction_datetime,transaction_type,transaction_amount_gbp,merchant_category,dispute_category,customer_sentiment,evidence_completeness,initial_evidence_count,priority,assigned_queue,case_status,first_response_datetime,resolution_datetime,sla_target_hours,manual_handoff_count,rework_count,customer_contact_count,customer_update_count,fraud_referral_flag,escalation_flag,complaint_flag,outcome,refund_amount_gbp,resolution_time_hours,first_response_time_hours,sla_breached_flag,data_quality_flag
PFXC-002061,TXN-0012092,2026-05-23T01:39:15,Web,Assisted Digital,2026-05-07T15:55:15,Cash Withdrawal,894.37,Retail,Cash Withdrawal Dispute,Neutral,Complete,3,High,Fraud Review,Resolved,2026-05-23T01:54:15,2026-05-31T23:51:56,72,2,1,1,3,Yes,Yes,No,Full Refund,894.37,214.21,0.25,Yes,Valid
PFXC-002062,TXN-0000505,2025-07-07T04:27:23,Mobile,Standard,2025-07-02T10:14:23,Direct Debit,55.37,Retail,Cash Withdrawal Dispute,Frustrated,Partial,2,Low,Customer Service,In Investigation,2025-07-08T11:43:57,,168,1,2,3,2,No,No,No,Pending,0.00,,31.28,No,Valid
PFXC-002063,TXN-0004570,2025-08-28T03:56:10,Mobile,Standard,2025-07-09T04:13:10,Direct Debit,60.31,Travel,Duplicate Debit,Frustrated,Partial,1,Standard,Fraud Review,Resolved,2025-08-29T01:00:21,2025-09-04T20:37:58,120,1,2,2,1,Yes,No,Yes,Full Refund,60.31,184.70,21.07,Yes,Valid
PFXC-002064,TXN-0008760,2025-12-28T05:10:30,Call Centre,Assisted Digital,2025-11-18T04:45:30,Bank Transfer,331.49,Digital Services,Incorrect Amount,Neutral,Complete,3,Standard,Payment Operations,Rejected,2025-12-29T03:01:29,2025-12-30T23:58:51,120,1,0,0,2,No,No,No,No Refund,0.00,66.81,21.85,No,Valid
PFXC-002065,TXN-0011510,2025-09-11T00:52:31,Call Centre,Standard,2025-08-16T05:48:31,Card Purchase,220.82,Cash Withdrawal,Failed Payment,Distressed,Partial,1,Standard,Complaints,Pending Approval,2025-09-11T23:00:33,,120,1,2,3,2,No,No,Yes,Pending,0.00,,22.13,No,Valid
PFXC-002066,TXN-0002695,2025-05-23T04:22:01,Chat,Vulnerable Support,2025-04-22T12:33:01,Card Purchase,54.97,Retail,Other,Neutral,Complete,3,Standard,Customer Service,Resolved,2025-05-24T02:14:23,2025-05-26T08:41:48,120,0,0,1,2,No,No,No,Full Refund,54.97,76.33,21.87,No,Valid
PFXC-002067,TXN-0011475,2025-04-19T00:47:50,Mobile,Standard,2025-03-09T20:54:50,Card Purchase,82.91,Travel,Subscription Dispute,Neutral,Partial,1,Low,Customer Service,In Investigation,2025-04-20T01:55:10,,168,2,0,1,4,No,Yes,No,Pending,0.00,,25.12,No,Valid
PFXC-002068,TXN-0005482,2025-08-06T19:23:23,Web,Standard,2025-08-02T16:07:23,Bank Transfer,86.84,Travel,Duplicate Debit,Frustrated,Partial,1,Standard,Payment Operations,Rejected,2025-08-07T15:56:49,2025-08-12T20:19:10,120,3,1,3,4,No,No,No,No Refund,0.00,144.93,20.56,Yes,Valid
PFXC-002069,TXN-0007046,2025-05-19T05:55:00,Web,Standard,2025-05-02T16:15:00,Wallet Payment,18.14,Subscription,Subscription Dispute,Frustrated,Partial,1,Standard,Customer Service,Resolved,2025-05-19T13:46:10,2025-05-24T23:39:15,120,1,1,2,4,No,Yes,No,Full Refund,18.14,137.74,7.85,Yes,Valid
PFXC-002070,TXN-0001419,2026-02-01T00:59:05,Mobile,Standard,2026-01-13T07:42:05,Card Purchase,682.24,Subscription,Delayed Refund,Neutral,Complete,2,Standard,Payment Operations,Resolved,2026-02-01T17:52:28,2026-02-05T00:59:25,120,2,1,1,2,No,Yes,No,Full Refund,682.24,96.01,16.89,No,Valid
PFXC-002071,TXN-0005198,2025-12-16T04:18:23,Call Centre,Standard,2025-10-16T07:06:23,Card Purchase,167.53,Digital Services,Subscription Dispute,Positive,Complete,4,Standard,Customer Service,Resolved,2025-12-16T15:47:23,2025-12-18T13:23:06,120,0,0,1,2,No,No,No,Full Refund,167.53,57.08,11.48,No,Valid
PFXC-002072,TXN-0011139,2025-07-05T04:53:10,Mobile,Standard,2025-05-19T14:42:10,Card Purchase,122.57,Retail,Unauthorised Transaction,Frustrated,Complete,2,High,Fraud Review,Awaiting Evidence,2025-07-05T16:19:37,,72,3,0,2,3,Yes,No,No,Pending,0.00,,11.44,No,Valid
PFXC-002073,TXN-0004252,2026-02-12T10:19:38,Mobile,Standard,2026-01-26T02:10:38,Bank Transfer,16.80,Other,Unauthorised Transaction,Frustrated,Complete,3,Standard,Customer Service,Resolved,2026-02-13T03:10:41,2026-02-17T13:57:17,120,2,2,2,2,No,No,No,Fraud Referral,0.00,123.63,16.85,Yes,Valid
PFXC-002074,TXN-0006396,2025-03-16T00:49:51,Web,Standard,2025-03-06T08:21:51,Card Purchase,20.48,Digital Services,Merchant Non-confirmation,Frustrated,Complete,4,Low,Fraud Review,Cancelled,2025-03-17T13:39:03,2025-03-22T13:03:02,168,2,1,3,2,Yes,No,No,Customer Withdrawn,0.00,156.22,36.82,No,Valid
PFXC-002075,TXN-0005720,2026-06-23T06:26:27,Mobile,Standard,2026-04-30T10:18:27,Direct Debit,22.49,Digital Services,Other,Neutral,Partial,2,Standard,Customer Service,Resolved,2026-06-24T07:58:03,2026-06-28T05:00:50,120,1,1,1,3,No,No,No,Partial Refund,11.70,118.57,25.53,No,Valid
PFXC-002076,TXN-0004877,2026-01-07T17:56:20,Web,Vulnerable Support,2026-01-01T12:20:20,Bank Transfer,73.26,Digital Services,Incorrect Amount,Frustrated,Complete,4,Standard,Payment Operations,In Investigation,2026-01-08T06:13:14,,120,1,2,2,4,No,No,No,Pending,0.00,,12.28,No,Valid
PFXC-002077,TXN-0005456,2025-04-03T06:52:35,Web,Standard,2025-03-13T01:16:35,Direct Debit,166.91,Utilities,Incorrect Amount,Frustrated,Complete,3,Standard,Payment Operations,Resolved,2025-04-03T23:12:21,2025-04-06T04:51:53,120,2,0,2,3,No,No,No,Partial Refund,130.67,69.99,16.33,No,Valid
PFXC-002078,TXN-0000405,2025-05-23T15:47:23,Email,Standard,2025-03-31T18:36:23,Card Purchase,21.32,Travel,Delayed Refund,Neutral,Complete,4,Low,Payment Operations,Resolved,2025-05-25T04:06:46,2025-05-26T22:33:45,168,0,0,0,2,No,No,No,Full Refund,21.32,78.77,36.32,No,Valid
PFXC-002079,TXN-0000363,2025-01-09T15:22:11,Mobile,Standard,2024-11-23T19:41:11,Wallet Payment,238.69,Travel,Unauthorised Transaction,Frustrated,Missing,0,High,Customer Service,In Investigation,2025-01-10T02:31:17,,72,1,2,2,4,No,No,No,Pending,0.00,,11.15,No,Valid
PFXC-002080,TXN-0007016,2025-05-01T20:38:48,Mobile,Assisted Digital,2025-04-12T01:33:48,Direct Debit,39.54,Utilities,Delayed Refund,Positive,Complete,2,Standard,Refund Approval,Resolved,2025-05-02T22:13:57,2025-05-06T19:21:38,120,2,0,1,3,No,No,No,Full Refund,39.54,118.71,25.59,No,Valid
PFXC-002081,TXN-0004775,2025-07-27T08:33:58,Email,Standard,2025-07-09T21:27:58,Wallet Payment,41.27,Retail,Duplicate Debit,Neutral,Complete,2,Standard,Payment Operations,Resolved,2025-07-27T19:03:20,2025-07-29T23:30:26,120,1,0,0,2,No,No,No,Full Refund,41.27,62.94,10.49,No,Valid
PFXC-002082,TXN-0009637,2025-08-31T05:36:08,Web,Standard,2025-08-06T07:50:08,Card Purchase,90.94,Retail,Incorrect Amount,Distressed,Partial,2,Standard,Complaints,Rejected,2025-08-31T17:03:13,2025-09-05T00:26:33,120,3,0,3,1,No,No,Yes,No Refund,0.00,114.84,11.45,No,Valid
PFXC-002083,TXN-0009169,2026-06-28T04:42:19,Web,Standard,2026-06-12T01:06:19,Card Purchase,154.39,Retail,Merchant Non-confirmation,Neutral,Complete,3,Low,Refund Approval,Resolved,2026-06-29T15:17:58,2026-06-30T18:52:18,168,1,0,0,2,No,No,No,Full Refund,154.39,62.17,34.59,No,Valid
PFXC-002084,TXN-0001149,2026-06-24T03:47:30,Web,Assisted Digital,2026-05-11T02:25:30,Wallet Payment,27.17,Digital Services,Failed Payment,Frustrated,Complete,4,Standard,Technical Support,Pending Approval,2026-06-25T00:18:53,,120,2,0,1,2,No,No,No,Pending,0.00,,20.52,No,Valid
PFXC-002085,TXN-0002598,2025-03-21T01:22:08,Call Centre,Standard,2025-01-23T07:51:08,Cash Withdrawal,56.77,Digital Services,Duplicate Debit,Frustrated,Partial,2,Low,Payment Operations,Cancelled,2025-03-22T03:16:44,2025-03-26T15:41:10,168,1,2,2,1,No,No,No,Duplicate Case,0.00,134.32,25.91,No,Valid
PFXC-002086,TXN-0007283,2025-12-21T16:20:03,Web,Standard,2025-11-17T19:48:03,Direct Debit,50.65,Subscription,Subscription Dispute,Neutral,Partial,2,Standard,Customer Service,In Triage,2025-12-22T13:32:23,,120,3,0,1,3,No,No,No,Pending,0.00,,21.21,No,Valid
PFXC-002087,TXN-0001556,2026-03-23T06:52:20,Mobile,Standard,2026-03-03T08:12:20,Direct Debit,130.32,Digital Services,Subscription Dispute,Neutral,Partial,1,Low,Customer Service,Resolved,2026-03-24T12:47:22,2026-03-28T01:19:34,168,1,0,1,2,No,No,No,Partial Refund,86.70,114.45,29.92,No,Valid
PFXC-002088,TXN-0000538,2025-07-14T07:11:48,Email,Standard,2025-06-21T08:34:48,Cash Withdrawal,70.12,Retail,Subscription Dispute,Neutral,Complete,3,Standard,Fraud Review,Resolved,2025-07-15T00:41:54,2025-07-18T01:55:23,120,2,0,2,1,Yes,Yes,No,Fraud Referral,0.00,90.73,17.50,No,Valid
PFXC-002089,TXN-0010709,2026-03-17T06:51:13,Chat,Assisted Digital,2026-03-15T23:24:13,Card Purchase,177.45,Other,Subscription Dispute,Frustrated,Complete,4,Standard,Customer Service,Resolved,2026-03-17T23:40:54,2026-03-21T00:37:08,120,0,0,0,1,No,No,No,Full Refund,177.45,89.77,16.83,No,Valid
PFXC-002090,TXN-0010848,2025-09-02T19:26:56,Email,Assisted Digital,2025-07-18T23:02:56,Card Purchase,170.23,Subscription,Duplicate Debit,Positive,Complete,2,Low,Fraud Review,Cancelled,2025-09-03T20:10:11,2025-09-07T09:26:59,168,3,0,0,2,Yes,No,No,Duplicate Case,0.00,110.00,24.72,No,Valid
PFXC-002091,TXN-0004643,2026-01-01T08:07:34,Email,Standard,2025-12-30T01:48:34,Cash Withdrawal,31.60,Retail,Incorrect Amount,Neutral,Complete,2,Standard,Payment Operations,Resolved,2026-01-02T07:16:24,2026-01-04T05:41:15,120,2,0,0,2,No,No,No,Full Refund,31.60,69.56,23.15,No,Valid
PFXC-002092,TXN-0006953,2026-02-25T07:37:58,Mobile,Standard,2026-02-17T13:03:58,Direct Debit,61.20,Retail,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,Resolved,2026-02-25T20:18:01,2026-03-02T10:00:14,120,1,1,4,1,No,No,No,Full Refund,61.20,122.37,12.67,Yes,Valid
PFXC-002093,TXN-0011267,2026-03-29T11:53:27,Email,Standard,2026-02-18T02:05:27,Card Purchase,3.91,Retail,Unauthorised Transaction,Distressed,Complete,2,Low,Fraud Review,Rejected,2026-03-30T14:22:29,2026-04-06T20:20:07,168,3,0,3,6,Yes,Yes,Yes,No Refund,0.00,200.44,26.48,Yes,Valid
PFXC-002094,TXN-0002143,2026-05-11T06:01:06,Web,Standard,2026-03-12T19:47:06,Card Purchase,152.42,Subscription,Unauthorised Transaction,Frustrated,Partial,2,High,Fraud Review,Resolved,2026-05-11T21:34:11,2026-05-18T06:40:49,72,1,0,1,1,Yes,No,No,Fraud Referral,0.00,168.66,15.55,Yes,Valid
PFXC-002095,TXN-0011590,2025-07-04T05:37:21,Web,Standard,2025-06-30T11:52:21,Direct Debit,51.81,Cash Withdrawal,Other,Neutral,Partial,2,Standard,Customer Service,Resolved,2025-07-05T02:04:18,2025-07-08T23:00:25,120,2,0,3,2,No,Yes,No,Full Refund,51.81,113.38,20.45,No,Valid
PFXC-002096,TXN-0008121,2026-06-06T04:41:36,Web,Standard,2026-04-10T14:23:36,Bank Transfer,25.41,Utilities,Cash Withdrawal Dispute,Frustrated,Missing,0,Standard,Customer Service,Resolved,2026-06-06T21:56:47,2026-06-16T13:30:44,120,1,2,2,3,No,No,No,Full Refund,25.41,248.82,17.25,Yes,Valid
PFXC-002097,TXN-0003165,2026-01-22T19:49:58,Web,Standard,2026-01-15T13:14:58,Bank Transfer,30.86,Retail,Cash Withdrawal Dispute,Frustrated,Complete,3,Standard,Refund Approval,Resolved,2026-01-23T11:13:28,2026-01-30T05:04:20,120,2,1,3,4,No,No,No,Full Refund,30.86,177.24,15.39,Yes,Valid
PFXC-002098,TXN-0007865,2025-12-10T18:47:30,Call Centre,Standard,2025-12-02T12:13:30,Card Purchase,69.06,Travel,Duplicate Debit,Neutral,Complete,3,Standard,Payment Operations,Resolved,2025-12-11T14:44:53,2025-12-14T03:25:42,120,2,0,2,3,No,Yes,No,Full Refund,69.06,80.64,19.96,No,Valid
PFXC-002099,TXN-0006887,2025-05-28T09:21:43,Call Centre,Assisted Digital,2025-05-22T11:42:43,Card Purchase,59.39,Digital Services,Delayed Refund,Neutral,Partial,1,Low,Refund Approval,Resolved,2025-05-29T04:12:04,2025-05-31T01:30:31,168,2,0,2,2,No,No,No,Full Refund,59.39,64.15,18.84,No,Valid
PFXC-002100,TXN-0003012,2025-07-18T19:23:13,Call Centre,Standard,2025-05-25T10:41:13,Wallet Payment,79.21,Travel,Merchant Non-confirmation,Frustrated,Partial,2,Standard,Refund Approval,Resolved,2025-07-19T12:27:52,2025-07-24T22:24:01,120,1,2,3,3,No,Yes,No,Full Refund,79.21,147.01,17.08,Yes,Valid
PFXC-002101,TXN-0005031,2025-11-26T20:55:18,Web,Standard,2025-09-27T07:48:18,Direct Debit,385.45,Retail,Failed Payment,Neutral,Partial,2,Standard,Technical Support,Rejected,2025-11-27T17:55:23,2025-12-01T03:50:25,120,0,2,1,2,No,No,No,No Refund,0.00,102.92,21.00,No,Valid
PFXC-002102,TXN-0009946,2025-12-31T07:33:53,Call Centre,Standard,2025-11-11T10:29:53,Card Purchase,123.60,Digital Services,Failed Payment,Frustrated,Complete,4,Standard,Fraud Review,Awaiting Evidence,2026-01-01T05:29:42,,120,3,0,2,4,Yes,No,No,Pending,0.00,,21.93,No,Valid
PFXC-002103,TXN-0008877,2025-02-06T21:45:54,Web,Standard,2024-12-31T21:55:54,Bank Transfer,99.69,Retail,Failed Payment,Frustrated,Partial,2,Low,Technical Support,Cancelled,2025-02-07T21:47:12,2025-02-10T01:38:44,168,1,2,2,3,No,No,No,Customer Withdrawn,0.00,75.88,24.02,No,Valid
PFXC-002104,TXN-0005328,2026-06-06T00:23:44,Mobile,Standard,2026-04-08T19:06:44,Card Purchase,28.96,Retail,Subscription Dispute,Frustrated,Complete,2,Standard,Customer Service,Resolved,2026-06-06T11:46:40,2026-06-08T23:04:06,120,1,0,2,2,No,No,Yes,Full Refund,28.96,70.67,11.38,No,Valid
PFXC-002105,TXN-0002235,2025-02-20T18:36:15,Web,Standard,2025-02-08T17:00:15,Card Purchase,26.50,Subscription,Subscription Dispute,Frustrated,Partial,2,Low,Refund Approval,Resolved,2025-02-21T21:10:58,2025-02-27T09:54:37,168,1,2,2,3,No,Yes,No,Full Refund,26.50,159.31,26.58,No,Valid
PFXC-002106,TXN-0007353,2025-10-13T15:44:09,Web,Standard,2025-09-19T16:29:09,Card Purchase,416.40,Digital Services,Failed Payment,Frustrated,Complete,2,Standard,Technical Support,Resolved,2025-10-14T09:35:41,2025-10-17T21:08:47,120,2,0,2,3,No,No,No,Full Refund,416.40,101.41,17.86,No,Valid
PFXC-002107,TXN-0007938,2025-05-24T21:57:35,Call Centre,Standard,2025-05-17T06:01:35,Card Purchase,52.72,Retail,Delayed Refund,Frustrated,Complete,4,Standard,Payment Operations,Resolved,2025-05-25T20:21:09,2025-05-29T03:15:19,120,2,1,2,3,No,Yes,No,Full Refund,52.72,101.30,22.39,No,Valid
PFXC-002108,TXN-0003271,2025-08-13T15:05:46,Chat,Standard,2025-07-20T02:05:46,Card Purchase,37.28,Retail,Unauthorised Transaction,Frustrated,Complete,4,High,Customer Service,Rejected,2025-08-14T04:00:26,2025-08-17T04:41:11,72,2,0,0,2,No,Yes,No,No Refund,0.00,85.59,12.91,Yes,Valid
PFXC-002109,TXN-0004326,2025-01-26T09:36:51,Mobile,Standard,2024-12-12T01:06:51,Direct Debit,30.30,Cash Withdrawal,Subscription Dispute,Frustrated,Complete,4,Low,Customer Service,Rejected,2025-01-27T13:04:14,2025-01-30T14:52:13,168,0,2,3,3,No,No,No,No Refund,0.00,101.26,27.46,No,Valid
PFXC-002110,TXN-0003302,2025-07-12T16:15:15,Web,Standard,2025-06-14T14:13:15,Bank Transfer,105.53,Digital Services,Incorrect Amount,Frustrated,Complete,3,Standard,Payment Operations,Rejected,2025-07-13T15:15:50,2025-07-15T23:08:19,120,2,0,2,3,No,Yes,No,No Refund,0.00,78.88,23.01,No,Valid
PFXC-002111,TXN-0009186,2025-11-11T11:05:06,Email,Standard,2025-10-11T02:44:06,Bank Transfer,46.72,Utilities,Incorrect Amount,Frustrated,Complete,4,Standard,Payment Operations,Resolved,2025-11-12T10:23:42,2025-11-15T19:24:04,120,1,1,2,1,No,Yes,No,Full Refund,46.72,104.32,23.31,No,Valid
PFXC-002112,TXN-0000036,2025-03-26T13:43:45,Web,Standard,2025-03-07T05:31:45,Bank Transfer,21.31,Travel,Delayed Refund,Neutral,Partial,2,Standard,Refund Approval,Resolved,2025-03-27T10:33:31,2025-03-30T12:28:58,120,0,1,1,3,No,No,No,Full Refund,21.31,94.75,20.83,No,Valid
PFXC-002113,TXN-0008714,2026-01-25T02:10:06,Call Centre,Standard,2025-12-05T00:56:06,Card Purchase,34.35,Retail,Unauthorised Transaction,Distressed,Partial,1,Standard,Customer Service,Resolved,2026-01-26T00:18:59,2026-01-30T08:47:04,120,0,0,2,2,No,No,Yes,Full Refund,34.35,126.62,22.15,Yes,Valid
PFXC-002114,TXN-0002478,2025-10-27T05:51:08,Call Centre,Standard,2025-10-07T21:40:08,Direct Debit,60.35,Digital Services,Unauthorised Transaction,Distressed,Partial,1,Standard,Fraud Review,Resolved,2025-10-27T22:00:46,2025-11-05T09:19:15,120,4,1,3,4,Yes,Yes,Yes,Fraud Referral,0.00,219.47,16.16,Yes,Valid
PFXC-002115,TXN-0000657,2025-10-22T15:55:41,Mobile,Standard,2025-09-28T05:01:41,Card Purchase,106.79,Retail,Delayed Refund,Neutral,Complete,2,Standard,Refund Approval,Resolved,2025-10-23T12:01:07,2025-10-26T14:31:02,120,2,0,2,2,No,No,Yes,Full Refund,106.79,94.59,20.09,No,Valid
PFXC-002116,TXN-0001835,2026-06-16T19:18:18,Email,Standard,2026-05-16T15:14:18,Direct Debit,36.75,Subscription,Unauthorised Transaction,Distressed,Complete,3,Standard,Customer Service,Resolved,2026-06-17T17:41:08,2026-06-22T05:43:40,120,2,0,3,3,No,Yes,No,Full Refund,36.75,130.42,22.38,Yes,Valid
PFXC-002117,TXN-0009791,2026-01-11T04:32:59,Mobile,Standard,2025-11-30T01:10:59,Direct Debit,10.51,Digital Services,Cash Withdrawal Dispute,Frustrated,Partial,2,Standard,Fraud Review,Rejected,2026-01-12T01:03:00,2026-01-20T07:01:34,120,3,1,4,4,Yes,Yes,Yes,No Refund,0.00,218.48,20.50,Yes,Valid
PFXC-002118,TXN-0011385,2026-06-16T21:57:16,Mobile,Standard,2026-06-05T20:22:16,Bank Transfer,310.56,Subscription,Unauthorised Transaction,Frustrated,Partial,2,High,Fraud Review,Resolved,2026-06-17T06:57:34,2026-06-24T04:42:09,72,2,0,4,4,Yes,Yes,No,Full Refund,310.56,174.75,9.01,Yes,Valid
PFXC-002119,TXN-0011873,2026-03-03T13:12:33,Mobile,Assisted Digital,2026-02-19T16:38:33,Wallet Payment,56.68,Subscription,Subscription Dispute,Frustrated,Partial,2,Standard,Refund Approval,Resolved,2026-03-04T11:08:36,2026-03-10T06:07:24,120,1,1,2,4,No,Yes,Yes,Partial Refund,40.68,160.91,21.93,Yes,Valid
PFXC-002120,TXN-0008288,2025-07-25T00:33:29,Web,Assisted Digital,2025-07-01T00:32:29,Bank Transfer,74.68,Retail,Failed Payment,Frustrated,Complete,2,Standard,Technical Support,Resolved,2025-07-25T21:40:27,2025-07-27T04:35:38,120,0,1,2,3,No,No,No,Full Refund,74.68,52.04,21.12,No,Valid
PFXC-002121,TXN-0008931,2026-05-22T02:08:47,Web,Vulnerable Support,2026-05-18T12:53:47,Wallet Payment,280.07,Digital Services,Delayed Refund,Frustrated,Partial,2,Standard,Payment Operations,Resolved,2026-05-22T16:40:27,2026-05-27T07:21:56,120,0,1,3,1,No,Yes,No,Full Refund,280.07,125.22,14.53,Yes,Valid
PFXC-002122,TXN-0012003,2025-01-19T02:29:53,Chat,Assisted Digital,2024-12-20T04:47:53,Card Purchase,22.64,Other,Incorrect Amount,Neutral,Complete,2,Standard,Payment Operations,In Investigation,2025-01-19T17:56:29,,120,0,0,0,1,No,No,No,Pending,0.00,,15.44,No,Valid
PFXC-002123,TXN-0003426,2025-08-10T09:00:53,Web,Standard,2025-07-29T16:11:53,Card Purchase,258.50,Retail,Failed Payment,Neutral,Partial,1,Standard,Technical Support,In Investigation,2025-08-10T21:30:40,,120,2,1,1,3,No,Yes,No,Pending,0.00,,12.50,No,Valid
PFXC-002124,TXN-0010650,2025-03-22T15:35:16,Web,Standard,2025-02-08T04:48:16,Wallet Payment,157.49,Retail,Merchant Non-confirmation,Frustrated,Complete,4,Low,Technical Support,In Investigation,2025-03-23T15:40:09,,168,1,0,1,3,No,No,No,Pending,0.00,,24.08,No,Valid
PFXC-002125,TXN-0010789,2025-10-11T10:26:35,Mobile,Standard,2025-09-02T00:17:35,Card Purchase,140.30,Retail,Unauthorised Transaction,Neutral,Complete,4,Standard,Fraud Review,In Investigation,2025-10-12T05:48:40,,120,2,0,2,4,Yes,No,No,Pending,0.00,,19.37,No,Valid
PFXC-002126,TXN-0012375,2026-06-23T20:45:44,Mobile,Vulnerable Support,2026-06-22T11:35:44,Wallet Payment,7.27,Retail,Incorrect Amount,Neutral,Complete,2,Standard,Payment Operations,Rejected,2026-06-24T17:14:59,2026-06-27T21:18:35,120,0,0,1,1,No,No,No,No Refund,0.00,96.55,20.49,No,Valid
PFXC-002127,TXN-0006948,2025-02-09T09:54:03,Web,Standard,2024-12-30T15:52:03,Card Purchase,58.46,Travel,Other,Positive,Complete,3,Standard,Customer Service,Awaiting Evidence,2025-02-10T02:32:34,,120,1,1,1,3,No,No,No,Pending,0.00,,16.64,No,Valid
PFXC-002128,TXN-0004082,2026-02-17T09:39:28,Web,Standard,2026-01-15T06:03:28,Wallet Payment,136.38,Utilities,Delayed Refund,Neutral,Partial,2,Standard,Payment Operations,Rejected,2026-02-18T05:13:36,2026-02-21T18:45:10,120,1,0,0,2,No,No,No,No Refund,0.00,105.10,19.57,No,Valid
PFXC-002129,TXN-0003438,2026-02-18T20:18:32,Call Centre,Standard,2026-02-10T08:15:32,Card Purchase,1000.14,Retail,Incorrect Amount,Frustrated,Partial,2,Standard,Payment Operations,Rejected,2026-02-19T15:45:17,2026-02-24T19:40:22,120,2,1,3,3,No,No,No,No Refund,0.00,143.36,19.45,Yes,Valid
PFXC-002130,TXN-0010022,2025-05-31T10:02:18,Email,Standard,2025-04-16T05:18:18,Card Purchase,10.05,Retail,Unauthorised Transaction,Frustrated,Complete,4,High,Fraud Review,Rejected,2025-05-31T18:23:25,2025-06-07T16:44:45,72,2,0,3,3,Yes,No,No,No Refund,0.00,174.71,8.35,Yes,Valid
PFXC-002131,TXN-0001539,2025-05-30T23:46:56,Call Centre,Standard,2025-05-21T01:47:56,Bank Transfer,34.54,Retail,Unauthorised Transaction,Frustrated,Partial,1,Low,Fraud Review,Awaiting Evidence,2025-05-31T20:18:22,,168,3,1,3,4,Yes,Yes,No,Pending,0.00,,20.52,No,Valid
PFXC-002132,TXN-0006945,2025-09-17T11:00:30,Web,Standard,2025-07-24T20:57:30,Bank Transfer,45.16,Other,Delayed Refund,Neutral,Complete,2,Standard,Payment Operations,Resolved,2025-09-18T05:46:18,2025-09-20T08:22:18,120,1,0,0,1,No,No,No,Full Refund,45.16,69.36,18.76,No,Valid
PFXC-002133,TXN-0006020,2025-06-26T05:22:26,Email,Standard,2025-04-28T03:44:26,Cash Withdrawal,295.17,Retail,Unauthorised Transaction,Neutral,Complete,2,High,Customer Service,Awaiting Evidence,2025-06-26T13:30:53,,72,0,0,1,3,No,No,No,Pending,0.00,,8.14,No,Valid
PFXC-002134,TXN-0009453,2025-10-17T14:06:05,Call Centre,Standard,2025-08-27T06:16:05,Bank Transfer,63.34,Digital Services,Cash Withdrawal Dispute,Frustrated,Partial,2,Standard,Customer Service,Rejected,2025-10-18T04:45:22,2025-10-25T00:33:53,120,0,1,4,2,No,No,No,No Refund,0.00,178.46,14.65,Yes,Valid
PFXC-002135,TXN-0011743,2026-06-05T08:55:08,Web,Vulnerable Support,2026-05-14T08:05:08,Bank Transfer,116.75,Other,Incorrect Amount,Frustrated,Partial,2,High,Payment Operations,Cancelled,2026-06-05T12:50:06,2026-06-10T10:05:49,72,1,1,3,2,No,No,No,Customer Withdrawn,0.00,121.18,3.92,Yes,Valid
PFXC-002136,TXN-0005355,2025-08-09T02:24:03,Chat,Standard,2025-07-12T02:29:03,Wallet Payment,104.21,Retail,Delayed Refund,Positive,Complete,4,Standard,Payment Operations,Rejected,2025-08-09T21:09:16,2025-08-12T16:36:36,120,1,1,1,4,No,Yes,No,No Refund,0.00,86.21,18.75,No,Valid
PFXC-002137,TXN-0009117,2025-07-24T15:58:14,Mobile,Assisted Digital,2025-05-30T00:54:14,Bank Transfer,47.78,Retail,Duplicate Debit,Neutral,Partial,1,Low,Payment Operations,Resolved,2025-07-25T15:49:49,2025-07-29T17:01:02,168,3,0,1,3,No,No,No,Full Refund,47.78,121.05,23.86,No,Valid
PFXC-002138,TXN-0009307,2025-12-17T08:41:03,Email,Standard,2025-10-26T10:37:03,Card Purchase,64.99,Other,Incorrect Amount,Neutral,Partial,2,Standard,Payment Operations,Rejected,2025-12-18T01:12:55,2025-12-21T20:30:57,120,1,1,2,2,No,No,No,No Refund,0.00,107.83,16.53,No,Valid
PFXC-002139,TXN-0001330,2025-05-30T17:49:43,Email,Standard,2025-05-25T21:55:43,Card Purchase,589.63,Subscription,Other,Frustrated,Complete,3,Standard,Customer Service,Rejected,2025-05-31T13:36:55,2025-06-06T00:18:05,120,3,0,1,3,No,No,No,No Refund,0.00,150.47,19.79,Yes,Valid
