evidence_id,case_id,evidence_type,submitted_by,received_datetime,file_format,completeness_status,review_outcome,sensitive_data_flag,security_scan_result
EVD-00004747,PFXC-001969,Screenshot,Merchant,2026-05-20T14:26:42,JPG,Complete,Accepted,No,Passed
EVD-00004748,PFXC-001969,Merchant Communication,Customer,2026-05-20T09:33:39,PNG,Incomplete,Rejected,No,Passed
EVD-00004749,PFXC-001969,Merchant Communication,Merchant,2026-05-20T09:19:11,JPG,Complete,Accepted,No,Passed
EVD-00004750,PFXC-001970,Other,Customer,2025-03-17T11:03:47,JPG,Complete,Accepted,No,Passed
EVD-00004751,PFXC-001970,Identity Evidence,Customer,2025-03-19T05:41:20,CSV,Complete,Accepted,Yes,Passed
EVD-00004752,PFXC-001971,Screenshot,Customer,2025-06-05T16:34:43,PDF,Complete,Further Evidence Required,Yes,Passed
EVD-00004753,PFXC-001972,Bank Statement,Customer,2026-04-14T22:10:42,Other,Complete,Accepted,No,Passed
EVD-00004754,PFXC-001972,Merchant Communication,Customer,2026-04-15T06:37:07,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004755,PFXC-001973,Screenshot,Merchant,2025-04-30T23:56:47,Other,Complete,Accepted,No,Passed
EVD-00004756,PFXC-001973,Identity Evidence,Customer,2025-05-01T22:35:56,PNG,Complete,Accepted,Yes,Passed
EVD-00004757,PFXC-001973,Screenshot,Operations,2025-04-30T20:03:17,PNG,Incomplete,Rejected,No,Passed
EVD-00004758,PFXC-001974,Merchant Communication,Customer,2025-03-31T14:07:39,PDF,Complete,Accepted,No,Passed
EVD-00004759,PFXC-001974,Screenshot,Customer,2025-04-01T14:42:42,JPG,Unreadable,Rejected,No,Passed
EVD-00004760,PFXC-001974,Receipt,Customer,2025-04-01T14:45:10,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00004761,PFXC-001974,Bank Statement,Customer,2025-04-01T10:51:09,PNG,Complete,Accepted,No,Passed
EVD-00004762,PFXC-001975,Receipt,Customer,2026-04-11T23:20:12,JPG,Complete,Accepted,No,Passed
EVD-00004763,PFXC-001976,Receipt,Operations,2026-03-09T06:53:48,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00004764,PFXC-001976,Merchant Communication,Customer,2026-03-09T05:21:51,JPG,Complete,Accepted,Yes,Passed
EVD-00004765,PFXC-001976,Bank Statement,Merchant,2026-03-10T12:14:21,JPG,Complete,Accepted,Yes,Passed
EVD-00004766,PFXC-001976,Merchant Communication,Customer,2026-03-09T02:14:17,PNG,Complete,Further Evidence Required,No,Passed
EVD-00004767,PFXC-001977,Other,Merchant,2025-01-20T23:13:06,PDF,Complete,Accepted,No,Passed
EVD-00004768,PFXC-001977,Screenshot,Customer,2025-01-23T09:44:48,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004769,PFXC-001978,Receipt,Customer,2026-06-11T01:30:52,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00004770,PFXC-001978,Screenshot,Merchant,2026-06-10T16:33:12,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00004771,PFXC-001979,Bank Statement,Customer,2025-08-30T04:06:03,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00004772,PFXC-001979,Other,Customer,2025-08-28T22:44:38,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00004773,PFXC-001980,Merchant Communication,Operations,2025-01-04T18:06:50,PDF,Complete,Accepted,No,Passed
EVD-00004774,PFXC-001980,Bank Statement,Customer,2025-01-03T02:32:52,PNG,Complete,Accepted,Yes,Passed
EVD-00004775,PFXC-001980,Merchant Communication,Customer,2025-01-04T08:34:49,PDF,Complete,Accepted,No,Passed
EVD-00004776,PFXC-001981,Screenshot,Merchant,2025-05-08T13:41:41,PDF,Complete,Accepted,No,Passed
EVD-00004777,PFXC-001981,Screenshot,Customer,2025-05-10T06:00:55,PDF,Complete,Accepted,No,Not Applicable
EVD-00004778,PFXC-001982,Screenshot,Merchant,2025-09-15T01:50:11,PNG,Incomplete,Further Evidence Required,Yes,Passed
EVD-00004779,PFXC-001983,Receipt,Customer,2026-06-08T22:16:45,PNG,Complete,Accepted,No,Passed
EVD-00004780,PFXC-001983,Merchant Communication,Customer,2026-06-10T01:51:15,Other,Complete,Accepted,No,Passed
EVD-00004781,PFXC-001983,Receipt,Customer,2026-06-10T02:50:22,PNG,Complete,Accepted,No,Passed
EVD-00004782,PFXC-001984,Merchant Communication,Customer,2025-02-08T08:28:16,CSV,Complete,Accepted,No,Passed
EVD-00004783,PFXC-001984,Merchant Communication,Merchant,2025-02-09T17:39:09,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00004784,PFXC-001984,Merchant Communication,Customer,2025-02-07T22:13:48,PNG,Complete,Accepted,Yes,Passed
EVD-00004785,PFXC-001985,Bank Statement,Customer,2025-03-26T16:40:14,JPG,Complete,Accepted,No,Passed
EVD-00004786,PFXC-001985,Screenshot,Operations,2025-03-26T20:17:32,PDF,Complete,Accepted,No,Passed
EVD-00004787,PFXC-001986,Bank Statement,Customer,2025-10-06T22:29:58,PDF,Complete,Accepted,No,Passed
EVD-00004788,PFXC-001986,Receipt,Customer,2025-10-06T03:42:20,PDF,Complete,Accepted,No,Not Applicable
EVD-00004789,PFXC-001986,Receipt,Operations,2025-10-06T14:05:15,PDF,Complete,Accepted,No,Passed
EVD-00004790,PFXC-001986,Screenshot,Customer,2025-10-05T03:10:11,PDF,Complete,Accepted,No,Passed
EVD-00004791,PFXC-001987,Bank Statement,Customer,2025-07-07T12:58:41,Other,Complete,Accepted,No,Passed
EVD-00004792,PFXC-001987,Bank Statement,Customer,2025-07-06T22:32:45,JPG,Complete,Accepted,Yes,Passed
EVD-00004793,PFXC-001987,Merchant Communication,Customer,2025-07-07T07:06:45,PNG,Complete,Accepted,No,Passed
EVD-00004794,PFXC-001987,Receipt,Customer,2025-07-07T18:34:14,Other,Complete,Accepted,No,Failed
EVD-00004795,PFXC-001988,Merchant Communication,Customer,2026-06-26T09:15:09,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004796,PFXC-001988,Receipt,Customer,2026-06-28T00:39:00,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00004797,PFXC-001989,Screenshot,Operations,2025-08-28T20:45:47,PNG,Complete,Accepted,No,Passed
EVD-00004798,PFXC-001989,Bank Statement,Customer,2025-08-28T23:57:04,PNG,Complete,Accepted,No,Passed
EVD-00004799,PFXC-001990,Screenshot,Customer,2026-03-20T16:08:36,PDF,Complete,Accepted,No,Passed
EVD-00004800,PFXC-001990,Bank Statement,Customer,2026-03-22T08:29:29,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004801,PFXC-001992,Receipt,Operations,2025-03-17T05:27:21,PDF,Complete,Accepted,No,Passed
EVD-00004802,PFXC-001993,Receipt,Customer,2025-08-19T09:39:40,PNG,Incomplete,Rejected,No,Passed
EVD-00004803,PFXC-001993,Screenshot,Customer,2025-08-18T06:02:57,JPG,Complete,Further Evidence Required,Yes,Passed
EVD-00004804,PFXC-001993,Screenshot,Customer,2025-08-18T08:32:35,JPG,Incomplete,Rejected,No,Passed
EVD-00004805,PFXC-001994,Screenshot,Merchant,2025-08-17T02:07:01,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004806,PFXC-001994,Merchant Communication,Customer,2025-08-17T07:58:18,PDF,Complete,Accepted,No,Passed
EVD-00004807,PFXC-001994,Screenshot,Customer,2025-08-15T06:00:32,PDF,Complete,Accepted,No,Passed
EVD-00004808,PFXC-001994,Receipt,Merchant,2025-08-15T04:54:19,PNG,Complete,Accepted,No,Passed
EVD-00004809,PFXC-001995,Merchant Communication,Customer,2025-02-25T22:57:58,JPG,Complete,Accepted,No,Passed
EVD-00004810,PFXC-001996,Bank Statement,Customer,2026-05-06T15:46:24,JPG,Complete,Accepted,No,Passed
EVD-00004811,PFXC-001996,Other,Customer,2026-05-06T18:43:54,PNG,Complete,Accepted,No,Passed
EVD-00004812,PFXC-001997,Identity Evidence,Customer,2025-06-09T22:05:52,PDF,Complete,Accepted,No,Passed
EVD-00004813,PFXC-001997,Merchant Communication,Customer,2025-06-08T00:07:50,JPG,Complete,Accepted,Yes,Passed
EVD-00004814,PFXC-001998,Bank Statement,Customer,2025-03-09T07:07:38,Other,Complete,Accepted,Yes,Passed
EVD-00004815,PFXC-001998,Merchant Communication,Customer,2025-03-12T04:26:36,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00004816,PFXC-001998,Other,Merchant,2025-03-10T17:06:18,Other,Complete,Accepted,No,Passed
EVD-00004817,PFXC-001999,Bank Statement,Merchant,2025-01-17T10:45:29,JPG,Complete,Accepted,No,Passed
EVD-00004818,PFXC-001999,Other,Customer,2025-01-16T21:30:54,PNG,Complete,Accepted,No,Passed
EVD-00004819,PFXC-002000,Identity Evidence,Customer,2026-03-19T19:56:20,PDF,Complete,Accepted,No,Passed
EVD-00004820,PFXC-002000,Bank Statement,Customer,2026-03-21T21:04:57,PDF,Incomplete,Further Evidence Required,No,Not Applicable
EVD-00004821,PFXC-002001,Receipt,Customer,2025-07-15T08:26:08,Other,Complete,Accepted,No,Passed
EVD-00004822,PFXC-002001,Merchant Communication,Customer,2025-07-13T15:16:52,JPG,Complete,Further Evidence Required,No,Not Applicable
EVD-00004823,PFXC-002001,Bank Statement,Operations,2025-07-14T00:57:27,PDF,Complete,Accepted,No,Passed
EVD-00004824,PFXC-002001,Other,Customer,2025-07-13T22:25:47,CSV,Complete,Accepted,No,Passed
EVD-00004825,PFXC-002002,Screenshot,Customer,2025-02-24T03:16:06,PNG,Complete,Accepted,No,Passed
EVD-00004826,PFXC-002002,Screenshot,Customer,2025-02-24T18:27:57,PDF,Complete,Accepted,No,Passed
EVD-00004827,PFXC-002002,Receipt,Customer,2025-02-25T13:51:59,PDF,Complete,Accepted,No,Passed
EVD-00004828,PFXC-002004,Identity Evidence,Customer,2026-02-16T00:03:07,Other,Incomplete,Rejected,No,Passed
EVD-00004829,PFXC-002005,Receipt,Merchant,2026-06-18T17:44:40,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00004830,PFXC-002005,Bank Statement,Merchant,2026-06-18T18:52:49,JPG,Complete,Further Evidence Required,No,Passed
EVD-00004831,PFXC-002005,Bank Statement,Customer,2026-06-16T21:18:05,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00004832,PFXC-002006,Bank Statement,Customer,2026-04-05T19:54:27,PDF,Complete,Further Evidence Required,No,Not Applicable
EVD-00004833,PFXC-002006,Bank Statement,Customer,2026-04-05T07:47:15,JPG,Unreadable,Rejected,Yes,Passed
EVD-00004834,PFXC-002007,Other,Customer,2025-05-19T00:39:02,PNG,Incomplete,Rejected,No,Passed
EVD-00004835,PFXC-002007,Merchant Communication,Customer,2025-05-18T07:55:06,PDF,Complete,Accepted,No,Passed
EVD-00004836,PFXC-002008,Receipt,Customer,2025-04-22T19:58:21,PNG,Complete,Accepted,No,Not Applicable
EVD-00004837,PFXC-002008,Bank Statement,Customer,2025-04-23T06:08:45,PDF,Complete,Accepted,No,Passed
EVD-00004838,PFXC-002008,Bank Statement,Customer,2025-04-23T03:12:11,Other,Complete,Accepted,No,Passed
EVD-00004839,PFXC-002010,Receipt,Customer,2026-05-15T18:29:39,PDF,Complete,Accepted,No,Passed
EVD-00004840,PFXC-002010,Other,Operations,2026-05-14T12:16:47,JPG,Complete,Accepted,No,Passed
EVD-00004841,PFXC-002010,Merchant Communication,Operations,2026-05-15T07:25:03,CSV,Complete,Accepted,No,Passed
EVD-00004842,PFXC-002010,Receipt,Customer,2026-05-15T09:55:50,JPG,Incomplete,Rejected,No,Passed
EVD-00004843,PFXC-002011,Receipt,Customer,2025-04-08T17:33:13,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004844,PFXC-002011,Screenshot,Customer,2025-04-07T14:02:47,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00004845,PFXC-002011,Merchant Communication,Customer,2025-04-06T13:25:21,JPG,Complete,Accepted,Yes,Passed
EVD-00004846,PFXC-002011,Bank Statement,Customer,2025-04-07T18:29:35,PDF,Complete,Accepted,Yes,Passed
EVD-00004847,PFXC-002012,Other,Customer,2026-03-22T16:30:09,PDF,Complete,Accepted,Yes,Passed
EVD-00004848,PFXC-002012,Merchant Communication,Customer,2026-03-23T09:47:47,PDF,Complete,Accepted,No,Passed
EVD-00004849,PFXC-002012,Identity Evidence,Customer,2026-03-22T15:42:31,JPG,Complete,Accepted,No,Passed
EVD-00004850,PFXC-002013,Receipt,Customer,2026-01-15T02:59:48,Other,Incomplete,Rejected,No,Passed
EVD-00004851,PFXC-002013,Merchant Communication,Customer,2026-01-15T00:21:49,PNG,Complete,Accepted,No,Passed
EVD-00004852,PFXC-002014,Merchant Communication,Customer,2025-08-02T02:24:36,JPG,Complete,Accepted,No,Passed
EVD-00004853,PFXC-002014,Other,Operations,2025-08-02T16:23:07,PNG,Complete,Further Evidence Required,Yes,Passed
EVD-00004854,PFXC-002014,Other,Merchant,2025-08-02T06:30:04,PDF,Unreadable,Further Evidence Required,Yes,Passed
EVD-00004855,PFXC-002015,Screenshot,Customer,2025-11-08T19:38:11,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00004856,PFXC-002015,Screenshot,Merchant,2025-11-09T11:45:23,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004857,PFXC-002016,Receipt,Customer,2025-11-17T09:40:15,PDF,Complete,Accepted,No,Passed
EVD-00004858,PFXC-002016,Merchant Communication,Customer,2025-11-18T00:46:19,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004859,PFXC-002016,Receipt,Customer,2025-11-18T20:15:35,PDF,Complete,Accepted,Yes,Passed
EVD-00004860,PFXC-002017,Receipt,Customer,2025-11-01T03:12:40,PDF,Complete,Accepted,No,Passed
EVD-00004861,PFXC-002017,Screenshot,Merchant,2025-10-31T23:10:37,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004862,PFXC-002017,Bank Statement,Customer,2025-11-01T19:31:05,PNG,Complete,Accepted,No,Passed
EVD-00004863,PFXC-002018,Bank Statement,Customer,2025-04-23T00:45:02,JPG,Complete,Accepted,No,Passed
EVD-00004864,PFXC-002018,Merchant Communication,Operations,2025-04-23T15:39:02,JPG,Complete,Accepted,No,Passed
EVD-00004865,PFXC-002018,Receipt,Operations,2025-04-22T12:51:36,PDF,Unreadable,Rejected,No,Passed
EVD-00004866,PFXC-002018,Screenshot,Customer,2025-04-24T18:09:36,Other,Complete,Accepted,No,Passed
EVD-00004867,PFXC-002020,Receipt,Customer,2026-06-14T03:20:34,PDF,Complete,Accepted,No,Passed
EVD-00004868,PFXC-002021,Receipt,Operations,2025-07-15T19:28:52,Other,Complete,Accepted,Yes,Passed
EVD-00004869,PFXC-002021,Receipt,Customer,2025-07-15T09:35:11,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00004870,PFXC-002021,Bank Statement,Merchant,2025-07-17T07:45:43,JPG,Complete,Accepted,No,Passed
EVD-00004871,PFXC-002022,Identity Evidence,Customer,2026-03-15T04:12:29,PDF,Unreadable,Further Evidence Required,No,Not Applicable
EVD-00004872,PFXC-002022,Receipt,Customer,2026-03-13T05:29:15,Other,Complete,Accepted,No,Not Applicable
EVD-00004873,PFXC-002023,Receipt,Merchant,2025-11-05T22:50:12,PNG,Complete,Accepted,No,Passed
EVD-00004874,PFXC-002023,Screenshot,Customer,2025-11-04T19:16:51,PNG,Complete,Accepted,No,Passed
EVD-00004875,PFXC-002023,Receipt,Operations,2025-11-06T03:02:29,PDF,Complete,Accepted,No,Passed
EVD-00004876,PFXC-002024,Merchant Communication,Customer,2025-07-20T04:17:28,PNG,Unreadable,Rejected,No,Passed
EVD-00004877,PFXC-002024,Merchant Communication,Customer,2025-07-22T04:08:28,JPG,Complete,Accepted,Yes,Passed
EVD-00004878,PFXC-002024,Merchant Communication,Operations,2025-07-22T17:55:53,PNG,Complete,Accepted,No,Passed
EVD-00004879,PFXC-002024,Identity Evidence,Customer,2025-07-21T01:35:11,PNG,Complete,Accepted,No,Passed
EVD-00004880,PFXC-002025,Receipt,Customer,2025-02-15T14:00:55,PDF,Complete,Accepted,No,Passed
EVD-00004881,PFXC-002025,Other,Customer,2025-02-13T22:16:50,JPG,Unreadable,Further Evidence Required,No,Not Applicable
EVD-00004882,PFXC-002026,Screenshot,Customer,2026-02-10T00:05:45,JPG,Complete,Accepted,No,Passed
EVD-00004883,PFXC-002026,Other,Customer,2026-02-10T16:12:27,PDF,Incomplete,Rejected,Yes,Passed
EVD-00004884,PFXC-002027,Screenshot,Customer,2025-05-17T02:16:47,PNG,Complete,Accepted,No,Passed
EVD-00004885,PFXC-002027,Other,Customer,2025-05-15T18:40:39,PNG,Complete,Accepted,Yes,Passed
EVD-00004886,PFXC-002027,Screenshot,Customer,2025-05-16T20:37:50,PDF,Complete,Accepted,No,Passed
EVD-00004887,PFXC-002028,Identity Evidence,Merchant,2025-05-04T15:44:20,PDF,Complete,Accepted,No,Passed
EVD-00004888,PFXC-002029,Receipt,Customer,2025-05-18T22:25:42,PNG,Incomplete,Rejected,No,Passed
EVD-00004889,PFXC-002030,Bank Statement,Customer,2026-05-19T02:28:49,PNG,Complete,Accepted,No,Passed
EVD-00004890,PFXC-002030,Bank Statement,Customer,2026-05-20T09:03:02,PNG,Complete,Accepted,No,Not Applicable
EVD-00004891,PFXC-002030,Merchant Communication,Operations,2026-05-20T18:38:50,PNG,Complete,Accepted,No,Passed
EVD-00004892,PFXC-002030,Identity Evidence,Customer,2026-05-20T23:05:22,JPG,Complete,Accepted,No,Passed
EVD-00004893,PFXC-002031,Receipt,Customer,2025-08-31T10:26:40,PDF,Complete,Accepted,No,Passed
EVD-00004894,PFXC-002031,Identity Evidence,Merchant,2025-08-31T12:34:14,JPG,Incomplete,Rejected,No,Passed
EVD-00004895,PFXC-002032,Bank Statement,Customer,2025-09-10T11:52:56,JPG,Complete,Accepted,No,Passed
EVD-00004896,PFXC-002032,Receipt,Customer,2025-09-10T20:39:40,PDF,Complete,Accepted,No,Not Applicable
EVD-00004897,PFXC-002032,Receipt,Customer,2025-09-11T10:56:54,PDF,Complete,Accepted,No,Passed
EVD-00004898,PFXC-002033,Bank Statement,Customer,2026-05-10T13:49:00,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004899,PFXC-002033,Merchant Communication,Customer,2026-05-08T02:37:30,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00004900,PFXC-002033,Receipt,Operations,2026-05-09T06:46:30,PDF,Complete,Accepted,No,Passed
EVD-00004901,PFXC-002033,Receipt,Customer,2026-05-10T07:29:58,PDF,Complete,Accepted,No,Passed
EVD-00004902,PFXC-002034,Merchant Communication,Customer,2025-09-04T20:46:34,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004903,PFXC-002034,Screenshot,Merchant,2025-09-04T22:16:27,PDF,Complete,Accepted,Yes,Passed
EVD-00004904,PFXC-002035,Merchant Communication,Merchant,2025-03-23T07:15:15,JPG,Complete,Accepted,No,Not Applicable
EVD-00004905,PFXC-002035,Receipt,Customer,2025-03-25T03:24:21,PDF,Complete,Accepted,No,Passed
EVD-00004906,PFXC-002035,Receipt,Merchant,2025-03-23T07:52:43,PDF,Complete,Accepted,No,Passed
EVD-00004907,PFXC-002035,Screenshot,Customer,2025-03-23T10:31:47,JPG,Complete,Accepted,Yes,Passed
EVD-00004908,PFXC-002036,Screenshot,Customer,2025-05-25T16:56:50,PDF,Complete,Accepted,No,Passed
EVD-00004909,PFXC-002036,Merchant Communication,Customer,2025-05-25T15:01:09,Other,Complete,Accepted,No,Not Applicable
EVD-00004910,PFXC-002036,Screenshot,Customer,2025-05-27T02:54:23,JPG,Complete,Accepted,No,Passed
EVD-00004911,PFXC-002036,Screenshot,Customer,2025-05-27T01:27:08,JPG,Unreadable,Rejected,No,Passed
EVD-00004912,PFXC-002037,Bank Statement,Customer,2025-10-19T08:36:06,PNG,Complete,Accepted,Yes,Passed
EVD-00004913,PFXC-002037,Receipt,Customer,2025-10-17T07:33:40,PNG,Complete,Accepted,No,Passed
EVD-00004914,PFXC-002037,Receipt,Operations,2025-10-17T22:21:33,PDF,Complete,Accepted,No,Passed
EVD-00004915,PFXC-002037,Screenshot,Customer,2025-10-18T09:59:04,PDF,Complete,Accepted,No,Passed
EVD-00004916,PFXC-002038,Receipt,Customer,2025-07-08T06:39:16,PDF,Complete,Accepted,No,Passed
EVD-00004917,PFXC-002038,Receipt,Customer,2025-07-07T18:40:40,PDF,Complete,Accepted,Yes,Passed
EVD-00004918,PFXC-002039,Receipt,Customer,2025-06-07T19:04:19,PDF,Complete,Accepted,No,Passed
EVD-00004919,PFXC-002039,Screenshot,Customer,2025-06-07T12:10:09,JPG,Complete,Accepted,No,Passed
EVD-00004920,PFXC-002041,Bank Statement,Customer,2025-11-12T15:23:55,PNG,Complete,Accepted,No,Passed
EVD-00004921,PFXC-002041,Bank Statement,Customer,2025-11-12T22:14:45,PDF,Complete,Accepted,No,Passed
EVD-00004922,PFXC-002041,Bank Statement,Customer,2025-11-13T10:36:19,PDF,Complete,Accepted,No,Passed
EVD-00004923,PFXC-002041,Identity Evidence,Merchant,2025-11-13T09:29:30,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00004924,PFXC-002042,Other,Customer,2026-04-03T00:15:22,Other,Complete,Further Evidence Required,No,Passed
EVD-00004925,PFXC-002043,Merchant Communication,Customer,2025-03-14T17:25:56,Other,Complete,Accepted,No,Passed
EVD-00004926,PFXC-002043,Bank Statement,Customer,2025-03-13T19:06:30,PNG,Complete,Accepted,No,Passed
EVD-00004927,PFXC-002043,Bank Statement,Customer,2025-03-13T08:55:12,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004928,PFXC-002043,Merchant Communication,Merchant,2025-03-14T18:40:32,PNG,Incomplete,Rejected,No,Passed
EVD-00004929,PFXC-002044,Screenshot,Customer,2026-03-29T01:52:58,PDF,Complete,Accepted,No,Passed
EVD-00004930,PFXC-002046,Screenshot,Customer,2025-07-25T16:34:51,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004931,PFXC-002047,Receipt,Customer,2026-04-27T04:24:05,PNG,Complete,Accepted,No,Passed
EVD-00004932,PFXC-002048,Screenshot,Merchant,2026-06-26T19:06:08,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004933,PFXC-002048,Receipt,Customer,2026-06-25T14:07:48,PDF,Complete,Further Evidence Required,No,Passed
EVD-00004934,PFXC-002048,Other,Merchant,2026-06-27T17:58:56,Other,Incomplete,Rejected,No,Passed
EVD-00004935,PFXC-002048,Screenshot,Customer,2026-06-25T17:27:35,PDF,Complete,Accepted,Yes,Passed
EVD-00004936,PFXC-002049,Bank Statement,Operations,2026-02-07T18:06:11,PDF,Complete,Accepted,Yes,Passed
EVD-00004937,PFXC-002049,Screenshot,Operations,2026-02-06T07:43:15,PDF,Complete,Accepted,No,Passed
EVD-00004938,PFXC-002049,Merchant Communication,Customer,2026-02-06T13:10:05,PDF,Incomplete,Rejected,Yes,Passed
EVD-00004939,PFXC-002049,Bank Statement,Customer,2026-02-06T13:06:57,PDF,Complete,Accepted,No,Passed
EVD-00004940,PFXC-002050,Bank Statement,Customer,2026-06-09T21:51:08,Other,Complete,Accepted,No,Passed
