event_id,case_id,event_datetime,event_type,from_status,to_status,actor_role,automated_flag,queue_from,queue_to,waiting_reason
EVT-00018742,PFXC-002412,2026-04-15T12:38:21,Review,In Triage,In Investigation,Payment Operations,No,Payment Operations,Payment Operations,None
EVT-00018743,PFXC-002412,2026-04-16T02:51:30,Assignment,In Investigation,In Investigation,Operations,No,Payment Operations,Fraud Review,None
EVT-00018744,PFXC-002413,2025-04-01T12:48:58,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018745,PFXC-002413,2025-04-01T19:14:06,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018746,PFXC-002413,2025-04-01T21:49:37,Review,In Triage,In Investigation,Payment Operations,No,Customer Service,Customer Service,None
EVT-00018747,PFXC-002413,2025-04-02T03:23:49,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Fraud Review,None
EVT-00018748,PFXC-002413,2025-04-02T11:48:07,Assignment,In Investigation,In Investigation,Operations,No,Fraud Review,Payment Operations,None
EVT-00018749,PFXC-002413,2025-04-06T07:22:02,Decision,In Investigation,Pending Approval,Operations,No,Payment Operations,Refund Approval,None
EVT-00018750,PFXC-002413,2025-04-06T08:33:02,Notification,Pending Approval,Pending Approval,System,Yes,Payment Operations,Payment Operations,None
EVT-00018751,PFXC-002413,2025-04-06T14:58:03,Closure,Pending Approval,Resolved,Operations,No,Payment Operations,Payment Operations,None
EVT-00018752,PFXC-002414,2026-04-24T03:10:14,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018753,PFXC-002414,2026-04-24T08:05:29,Assignment,Submitted,In Triage,System,Yes,Customer Service,Fraud Review,None
EVT-00018754,PFXC-002414,2026-04-24T15:19:57,Review,In Triage,In Investigation,Payment Operations,No,Fraud Review,Fraud Review,None
EVT-00018755,PFXC-002414,2026-04-25T02:37:27,Assignment,In Investigation,In Investigation,Operations,No,Fraud Review,Payment Operations,None
EVT-00018756,PFXC-002414,2026-04-25T10:02:20,Assignment,In Investigation,In Investigation,Operations,No,Payment Operations,Fraud Review,None
EVT-00018757,PFXC-002414,2026-04-26T05:08:28,Assignment,In Investigation,In Investigation,Operations,No,Fraud Review,Customer Service,None
EVT-00018758,PFXC-002414,2026-04-26T17:17:04,Escalation,In Investigation,In Investigation,Operations,No,Customer Service,Customer Service,None
EVT-00018759,PFXC-002414,2026-05-02T04:57:54,Decision,In Investigation,Pending Approval,Operations,No,Customer Service,Customer Service,None
EVT-00018760,PFXC-002414,2026-05-02T06:03:54,Notification,Pending Approval,Pending Approval,System,Yes,Customer Service,Customer Service,None
EVT-00018761,PFXC-002414,2026-05-02T06:03:54,Closure,Pending Approval,Rejected,Operations,No,Customer Service,Customer Service,None
EVT-00018762,PFXC-002415,2026-05-19T13:23:28,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018763,PFXC-002415,2026-05-19T14:53:04,Assignment,Submitted,In Triage,System,Yes,Customer Service,Fraud Review,None
EVT-00018764,PFXC-002415,2026-05-20T00:16:12,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Fraud Review,Fraud Review,None
EVT-00018765,PFXC-002415,2026-05-22T15:22:11,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Fraud Review,Fraud Review,Customer
EVT-00018766,PFXC-002415,2026-05-23T00:26:25,Assignment,In Investigation,In Investigation,Operations,No,Fraud Review,Payment Operations,None
EVT-00018767,PFXC-002415,2026-05-23T06:46:46,Assignment,In Investigation,In Investigation,Operations,No,Payment Operations,Technical Support,Technical Failure
EVT-00018768,PFXC-002415,2026-05-23T14:52:27,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Payment Operations,None
EVT-00018769,PFXC-002415,2026-05-24T09:13:30,Assignment,In Investigation,In Investigation,Operations,No,Payment Operations,Payment Operations,None
EVT-00018770,PFXC-002415,2026-05-30T22:36:43,Decision,In Investigation,Pending Approval,Operations,No,Payment Operations,Refund Approval,None
EVT-00018771,PFXC-002415,2026-05-30T23:41:43,Notification,Pending Approval,Pending Approval,System,Yes,Payment Operations,Payment Operations,None
EVT-00018772,PFXC-002415,2026-05-31T03:38:00,Closure,Pending Approval,Resolved,Operations,No,Payment Operations,Payment Operations,None
EVT-00018773,PFXC-002416,2025-10-08T22:01:19,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018774,PFXC-002416,2025-10-09T01:28:08,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018775,PFXC-002416,2025-10-09T10:20:07,Review,In Triage,In Investigation,Payment Operations,No,Customer Service,Customer Service,None
EVT-00018776,PFXC-002416,2025-10-09T15:06:44,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Technical Support,Technical Failure
EVT-00018777,PFXC-002416,2025-10-12T10:36:22,Decision,In Investigation,Pending Approval,Operations,No,Technical Support,Refund Approval,Internal Review
EVT-00018778,PFXC-002416,2025-10-12T11:34:22,Notification,Pending Approval,Pending Approval,System,Yes,Technical Support,Technical Support,None
EVT-00018779,PFXC-002416,2025-10-12T18:34:41,Closure,Pending Approval,Resolved,Operations,No,Technical Support,Technical Support,None
EVT-00018780,PFXC-002417,2025-08-25T20:09:38,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018781,PFXC-002417,2025-08-25T21:27:31,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018782,PFXC-002417,2025-08-25T23:59:20,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Customer Service,Customer Service,None
EVT-00018783,PFXC-002417,2025-08-27T05:19:21,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Customer Service,Customer Service,Customer
EVT-00018784,PFXC-002417,2025-08-27T19:43:09,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Customer Service,None
EVT-00018785,PFXC-002417,2025-08-28T00:22:48,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Customer Service,None
EVT-00018786,PFXC-002417,2025-08-28T07:40:01,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Technical Support,Technical Failure
EVT-00018787,PFXC-002417,2025-09-02T03:18:49,Decision,In Investigation,Pending Approval,Operations,No,Technical Support,Technical Support,None
EVT-00018788,PFXC-002417,2025-09-02T03:59:49,Notification,Pending Approval,Pending Approval,System,Yes,Technical Support,Technical Support,None
EVT-00018789,PFXC-002417,2025-09-02T04:50:56,Closure,Pending Approval,Rejected,Operations,No,Technical Support,Technical Support,None
EVT-00018790,PFXC-002418,2026-06-25T00:02:46,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018791,PFXC-002418,2026-06-25T07:35:40,Assignment,Submitted,In Triage,System,Yes,Customer Service,Technical Support,Technical Failure
EVT-00018792,PFXC-002418,2026-06-25T11:28:19,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Technical Support,Technical Support,None
EVT-00018793,PFXC-002418,2026-06-27T00:30:31,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Technical Support,Technical Support,Customer
EVT-00018794,PFXC-002418,2026-06-27T16:54:59,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Technical Support,Technical Failure
EVT-00018795,PFXC-002419,2026-01-09T00:33:01,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018796,PFXC-002419,2026-01-09T02:00:19,Assignment,Submitted,In Triage,System,Yes,Customer Service,Technical Support,Technical Failure
EVT-00018797,PFXC-002419,2026-01-09T06:41:00,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Technical Support,Technical Support,None
EVT-00018798,PFXC-002419,2026-01-10T17:02:49,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Technical Support,Technical Support,Customer
EVT-00018799,PFXC-002419,2026-01-10T23:37:55,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Fraud Review,None
EVT-00018800,PFXC-002419,2026-01-13T04:09:50,Decision,In Investigation,Pending Approval,Operations,No,Fraud Review,Fraud Review,None
EVT-00018801,PFXC-002419,2026-01-13T05:34:50,Notification,Pending Approval,Pending Approval,System,Yes,Fraud Review,Fraud Review,None
EVT-00018802,PFXC-002419,2026-01-13T11:16:19,Closure,Pending Approval,Rejected,Operations,No,Fraud Review,Fraud Review,None
EVT-00018803,PFXC-002420,2025-01-24T07:55:59,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018804,PFXC-002420,2025-01-24T10:19:59,Assignment,Submitted,In Triage,System,Yes,Customer Service,Payment Operations,None
EVT-00018805,PFXC-002420,2025-01-24T12:08:17,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Payment Operations,Payment Operations,None
EVT-00018806,PFXC-002420,2025-01-26T18:12:12,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Payment Operations,Payment Operations,Customer
EVT-00018807,PFXC-002420,2025-01-29T13:29:47,Decision,In Investigation,Pending Approval,Operations,No,Payment Operations,Refund Approval,None
EVT-00018808,PFXC-002420,2025-01-29T15:55:47,Notification,Pending Approval,Pending Approval,System,Yes,Payment Operations,Payment Operations,None
EVT-00018809,PFXC-002420,2025-01-29T20:37:15,Closure,Pending Approval,Resolved,Operations,No,Payment Operations,Payment Operations,None
EVT-00018810,PFXC-002421,2026-02-03T06:56:37,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018811,PFXC-002421,2026-02-03T11:08:26,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018812,PFXC-002421,2026-02-03T15:06:00,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Customer Service,Customer Service,None
EVT-00018813,PFXC-002421,2026-02-05T17:13:48,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Customer Service,Customer Service,Customer
EVT-00018814,PFXC-002421,2026-02-05T23:59:39,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Fraud Review,None
EVT-00018815,PFXC-002422,2026-04-02T04:25:53,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018816,PFXC-002422,2026-04-02T06:02:32,Assignment,Submitted,In Triage,System,Yes,Customer Service,Technical Support,Technical Failure
EVT-00018817,PFXC-002422,2026-04-02T10:48:47,Review,In Triage,In Investigation,Payment Operations,No,Technical Support,Technical Support,None
EVT-00018818,PFXC-002422,2026-04-03T01:33:12,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Technical Support,Technical Failure
EVT-00018819,PFXC-002422,2026-04-03T19:44:32,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Payment Operations,None
EVT-00018820,PFXC-002422,2026-04-04T07:11:44,Escalation,In Investigation,In Investigation,Operations,No,Payment Operations,Payment Operations,None
EVT-00018821,PFXC-002422,2026-04-07T05:40:21,Decision,In Investigation,Pending Approval,Operations,No,Payment Operations,Payment Operations,Internal Review
EVT-00018822,PFXC-002422,2026-04-07T07:25:21,Notification,Pending Approval,Pending Approval,System,Yes,Payment Operations,Payment Operations,None
EVT-00018823,PFXC-002422,2026-04-07T07:43:32,Closure,Pending Approval,Rejected,Operations,No,Payment Operations,Payment Operations,None
EVT-00018824,PFXC-002423,2026-02-11T15:41:49,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018825,PFXC-002423,2026-02-11T17:55:07,Assignment,Submitted,In Triage,System,Yes,Customer Service,Technical Support,Technical Failure
EVT-00018826,PFXC-002423,2026-02-11T21:27:56,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Technical Support,Technical Support,None
EVT-00018827,PFXC-002423,2026-02-12T21:08:08,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Technical Support,Technical Support,Customer
EVT-00018828,PFXC-002423,2026-02-13T14:10:06,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Payment Operations,None
EVT-00018829,PFXC-002423,2026-02-18T04:06:36,Decision,In Investigation,Pending Approval,Operations,No,Payment Operations,Refund Approval,None
EVT-00018830,PFXC-002423,2026-02-18T05:15:17,Notification,Pending Approval,Pending Approval,System,Yes,Payment Operations,Payment Operations,None
EVT-00018831,PFXC-002423,2026-02-18T05:15:17,Closure,Pending Approval,Resolved,Operations,No,Payment Operations,Payment Operations,None
EVT-00018832,PFXC-002424,2025-02-04T13:06:32,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018833,PFXC-002424,2025-02-04T19:54:10,Assignment,Submitted,In Triage,System,Yes,Customer Service,Payment Operations,None
EVT-00018834,PFXC-002424,2025-02-05T05:28:26,Review,In Triage,In Investigation,Payment Operations,No,Payment Operations,Payment Operations,None
EVT-00018835,PFXC-002424,2025-02-05T23:39:14,Assignment,In Investigation,In Investigation,Operations,No,Payment Operations,Customer Service,None
EVT-00018836,PFXC-002424,2025-02-06T19:56:46,Escalation,In Investigation,In Investigation,Operations,No,Customer Service,Customer Service,None
EVT-00018837,PFXC-002424,2025-02-09T14:18:06,Decision,In Investigation,Pending Approval,Operations,No,Customer Service,Refund Approval,Internal Review
EVT-00018838,PFXC-002424,2025-02-09T15:38:06,Notification,Pending Approval,Pending Approval,System,Yes,Customer Service,Customer Service,None
EVT-00018839,PFXC-002424,2025-02-09T21:05:56,Closure,Pending Approval,Resolved,Operations,No,Customer Service,Customer Service,None
EVT-00018840,PFXC-002425,2025-05-16T05:04:51,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018841,PFXC-002425,2025-05-16T07:38:01,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018842,PFXC-002425,2025-05-16T13:02:18,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Customer Service,Customer Service,None
EVT-00018843,PFXC-002425,2025-05-17T01:04:27,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Customer Service,Customer Service,Customer
EVT-00018844,PFXC-002425,2025-05-17T12:18:43,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Fraud Review,None
EVT-00018845,PFXC-002425,2025-05-21T09:07:17,Decision,In Investigation,Pending Approval,Operations,No,Fraud Review,Fraud Review,None
EVT-00018846,PFXC-002425,2025-05-21T11:17:17,Notification,Pending Approval,Pending Approval,System,Yes,Fraud Review,Fraud Review,None
EVT-00018847,PFXC-002425,2025-05-21T13:00:56,Closure,Pending Approval,Rejected,Operations,No,Fraud Review,Fraud Review,None
EVT-00018848,PFXC-002426,2025-11-06T23:41:27,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018849,PFXC-002426,2025-11-07T04:05:21,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018850,PFXC-002426,2025-11-07T10:30:56,Evidence Request,In Triage,Awaiting Evidence,Operations,No,Customer Service,Customer Service,None
EVT-00018851,PFXC-002426,2025-11-08T21:14:27,Evidence Received,Awaiting Evidence,In Investigation,Customer,No,Customer Service,Customer Service,Customer
EVT-00018852,PFXC-002426,2025-11-09T08:45:53,Assignment,In Investigation,In Investigation,Operations,No,Customer Service,Payment Operations,None
EVT-00018853,PFXC-002426,2025-11-10T00:42:28,Assignment,In Investigation,In Investigation,Operations,No,Payment Operations,Technical Support,Technical Failure
EVT-00018854,PFXC-002426,2025-11-10T11:49:34,Assignment,In Investigation,In Investigation,Operations,No,Technical Support,Customer Service,None
EVT-00018855,PFXC-002426,2025-11-10T21:52:50,Escalation,In Investigation,In Investigation,Operations,No,Customer Service,Customer Service,None
EVT-00018856,PFXC-002426,2025-11-14T09:38:26,Decision,In Investigation,Pending Approval,Operations,No,Customer Service,Customer Service,None
EVT-00018857,PFXC-002426,2025-11-14T10:19:26,Notification,Pending Approval,Pending Approval,System,Yes,Customer Service,Customer Service,None
EVT-00018858,PFXC-002426,2025-11-14T12:27:24,Closure,Pending Approval,Rejected,Operations,No,Customer Service,Customer Service,None
EVT-00018859,PFXC-002427,2025-05-13T04:36:57,Submission,,Submitted,Customer,No,,Customer Service,None
EVT-00018860,PFXC-002427,2025-05-13T07:15:29,Assignment,Submitted,In Triage,System,Yes,Customer Service,Customer Service,None
EVT-00018861,PFXC-002427,2025-05-13T11:50:51,Review,In Triage,In Investigation,Payment Operations,No,Customer Service,Customer Service,None
